v8-version,7,1,302,31,0
code-creation,Builtin,3,9993,0x561e6a1d2aa0,211,ArrayNoArgumentConstructor_PackedDouble_DisableAllocationSites
code-creation,Builtin,3,9999,0x561e6a1d2b80,211,ArrayNoArgumentConstructor_HoleyDouble_DisableAllocationSites
code-creation,Builtin,3,10005,0x561e6a1d2c60,559,ArraySingleArgumentConstructor_PackedSmi_DontOverride
code-creation,Builtin,3,10010,0x561e6a1d2ea0,523,ArraySingleArgumentConstructor_HoleySmi_DontOverride
code-creation,Builtin,3,10016,0x561e6a1d30c0,487,ArraySingleArgumentConstructor_PackedSmi_DisableAllocationSites
code-creation,Builtin,3,10021,0x561e6a1d32c0,447,ArraySingleArgumentConstructor_HoleySmi_DisableAllocationSites
code-creation,Builtin,3,10027,0x561e6a1d3480,487,ArraySingleArgumentConstructor_Packed_DisableAllocationSites
code-creation,Builtin,3,10033,0x561e6a1d3680,447,ArraySingleArgumentConstructor_Holey_DisableAllocationSites
code-creation,Builtin,3,10039,0x561e6a1d3840,495,ArraySingleArgumentConstructor_PackedDouble_DisableAllocationSites
code-creation,Builtin,3,10045,0x561e6a1d3a40,455,ArraySingleArgumentConstructor_HoleyDouble_DisableAllocationSites
code-creation,Builtin,3,10053,0x561e6a1d3c20,68,ArrayNArgumentsConstructor
code-creation,Builtin,3,10058,0x561e6a1d3c80,5,InternalArrayConstructor
code-creation,Builtin,3,10062,0x561e6a1d3ca0,118,InternalArrayConstructorImpl
code-creation,Builtin,3,10066,0x561e6a1d3d20,191,InternalArrayNoArgumentConstructor_Packed
code-creation,Builtin,3,10071,0x561e6a1d3de0,191,InternalArrayNoArgumentConstructor_Holey
code-creation,Builtin,3,10076,0x561e6a1d3ea0,491,InternalArraySingleArgumentConstructor_Packed
code-creation,Builtin,3,10081,0x561e6a1d40a0,451,InternalArraySingleArgumentConstructor_Holey
code-creation,Builtin,3,10086,0x561e6a1d4280,12,ArrayConcat
code-creation,Builtin,3,10090,0x561e6a1d42a0,150,ArrayIsArray
code-creation,Builtin,3,10094,0x561e6a1d4340,12,ArrayPrototypeFill
code-creation,Builtin,3,10098,0x561e6a1d4360,3212,ArrayFrom
code-creation,Builtin,3,10102,0x561e6a1d5000,992,ArrayOf
code-creation,Builtin,3,10105,0x561e6a1d5400,952,ArrayIncludesSmiOrObject
code-creation,Builtin,3,10110,0x561e6a1d57c0,120,ArrayIncludesPackedDoubles
code-creation,Builtin,3,10114,0x561e6a1d5840,176,ArrayIncludesHoleyDoubles
code-creation,Builtin,3,10118,0x561e6a1d5900,631,ArrayIncludes
code-creation,Builtin,3,10122,0x561e6a1d5b80,872,ArrayIndexOfSmiOrObject
code-creation,Builtin,3,10126,0x561e6a1d5f00,104,ArrayIndexOfPackedDoubles
code-creation,Builtin,3,10131,0x561e6a1d5f80,104,ArrayIndexOfHoleyDoubles
code-creation,Builtin,3,10135,0x561e6a1d6000,635,ArrayIndexOf
code-creation,Builtin,3,10139,0x561e6a1d6280,12,ArrayPop
code-creation,Builtin,3,10142,0x561e6a1d62a0,718,ArrayPrototypePop
code-creation,Builtin,3,10146,0x561e6a1d6580,12,ArrayPush
code-creation,Builtin,3,10150,0x561e6a1d65a0,2500,ArrayPrototypePush
code-creation,Builtin,3,10154,0x561e6a1d6f80,12,ArrayShift
code-creation,Builtin,3,10158,0x561e6a1d6fa0,1168,ArrayPrototypeShift
code-creation,Builtin,3,10162,0x561e6a1d7440,6460,ArrayPrototypeSlice
code-creation,Builtin,3,10166,0x561e6a1d8d80,12,ArrayUnshift
code-creation,Builtin,3,10170,0x561e6a1d8da0,1308,CloneFastJSArray
code-creation,Builtin,3,10174,0x561e6a1d92c0,3732,CloneFastJSArrayFillingHoles
code-creation,Builtin,3,10178,0x561e6a1da160,1342,ExtractFastJSArray
code-creation,Builtin,3,10182,0x561e6a1da6a0,2916,ArrayEveryLoopContinuation
code-creation,Builtin,3,10186,0x561e6a1db220,130,ArrayEveryLoopEagerDeoptContinuation
code-creation,Builtin,3,10191,0x561e6a1db2c0,480,ArrayEveryLoopLazyDeoptContinuation
code-creation,Builtin,3,10196,0x561e6a1db4c0,1760,ArrayEvery
code-creation,Builtin,3,10200,0x561e6a1dbbc0,2908,ArraySomeLoopContinuation
code-creation,Builtin,3,10204,0x561e6a1dc720,130,ArraySomeLoopEagerDeoptContinuation
code-creation,Builtin,3,10209,0x561e6a1dc7c0,472,ArraySomeLoopLazyDeoptContinuation
code-creation,Builtin,3,10213,0x561e6a1dc9a0,1752,ArraySome
code-creation,Builtin,3,10217,0x561e6a1dd080,4880,ArrayFilterLoopContinuation
code-creation,Builtin,3,10221,0x561e6a1de3a0,6201,ArrayFilter
code-creation,Builtin,3,10225,0x561e6a1dfbe0,130,ArrayFilterLoopEagerDeoptContinuation
code-creation,Builtin,3,10230,0x561e6a1dfc80,738,ArrayFilterLoopLazyDeoptContinuation
code-creation,Builtin,3,10235,0x561e6a1dff80,2800,ArrayMapLoopContinuation
code-creation,Builtin,3,10239,0x561e6a1e0a80,130,ArrayMapLoopEagerDeoptContinuation
code-creation,Builtin,3,10243,0x561e6a1e0b20,368,ArrayMapLoopLazyDeoptContinuation
code-creation,Builtin,3,10248,0x561e6a1e0ca0,4228,ArrayMap
code-creation,Builtin,3,10252,0x561e6a1e1d40,2836,ArrayReduceLoopContinuation
code-creation,Builtin,3,10256,0x561e6a1e2860,126,ArrayReducePreLoopEagerDeoptContinuation
code-creation,Builtin,3,10261,0x561e6a1e28e0,130,ArrayReduceLoopEagerDeoptContinuation
code-creation,Builtin,3,10267,0x561e6a1e2980,130,ArrayReduceLoopLazyDeoptContinuation
code-creation,Builtin,3,10275,0x561e6a1e2a20,1644,ArrayReduce
code-creation,Builtin,3,10281,0x561e6a1e30a0,2784,ArrayReduceRightLoopContinuation
code-creation,Builtin,3,10289,0x561e6a1e3ba0,142,ArrayReduceRightPreLoopEagerDeoptContinuation
code-creation,Builtin,3,10298,0x561e6a1e3c40,130,ArrayReduceRightLoopEagerDeoptContinuation
code-creation,Builtin,3,10303,0x561e6a1e3ce0,130,ArrayReduceRightLoopLazyDeoptContinuation
code-creation,Builtin,3,10308,0x561e6a1e3d80,1785,ArrayReduceRight
code-creation,Builtin,3,10312,0x561e6a1e4480,297,ArrayPrototypeEntries
code-creation,Builtin,3,10316,0x561e6a1e45c0,608,ArrayFindLoopContinuation
code-creation,Builtin,3,10320,0x561e6a1e4840,130,ArrayFindLoopEagerDeoptContinuation
code-creation,Builtin,3,10325,0x561e6a1e48e0,130,ArrayFindLoopLazyDeoptContinuation
code-creation,Builtin,3,10330,0x561e6a1e4980,289,ArrayFindLoopAfterCallbackLazyDeoptContinuation
code-creation,Builtin,3,10335,0x561e6a1e4ac0,1708,ArrayPrototypeFind
code-creation,Builtin,3,10339,0x561e6a1e5180,600,ArrayFindIndexLoopContinuation
code-creation,Builtin,3,10344,0x561e6a1e53e0,138,ArrayFindIndexLoopEagerDeoptContinuation
code-creation,Builtin,3,10348,0x561e6a1e5480,138,ArrayFindIndexLoopLazyDeoptContinuation
code-creation,Builtin,3,10353,0x561e6a1e5520,293,ArrayFindIndexLoopAfterCallbackLazyDeoptContinuation
code-creation,Builtin,3,10359,0x561e6a1e5660,1728,ArrayPrototypeFindIndex
code-creation,Builtin,3,10363,0x561e6a1e5d40,289,ArrayPrototypeKeys
code-creation,Builtin,3,10367,0x561e6a1e5e80,297,ArrayPrototypeValues
code-creation,Builtin,3,10371,0x561e6a1e5fc0,4172,ArrayIteratorPrototypeNext
code-creation,Builtin,3,10375,0x561e6a1e7020,3884,FlattenIntoArray
code-creation,Builtin,3,10379,0x561e6a1e7f60,3932,FlatMapIntoArray
code-creation,Builtin,3,10383,0x561e6a1e8ec0,516,ArrayPrototypeFlat
code-creation,Builtin,3,10387,0x561e6a1e90e0,572,ArrayPrototypeFlatMap
code-creation,Builtin,3,10391,0x561e6a1e9320,12,ArrayBufferConstructor
code-creation,Builtin,3,10396,0x561e6a1e9340,12,ArrayBufferConstructor_DoNotInitialize
code-creation,Builtin,3,10400,0x561e6a1e9360,12,ArrayBufferPrototypeGetByteLength
code-creation,Builtin,3,10405,0x561e6a1e9380,12,ArrayBufferIsView
code-creation,Builtin,3,10409,0x561e6a1e93a0,12,ArrayBufferPrototypeSlice
code-creation,Builtin,3,10413,0x561e6a1e93c0,2232,AsyncFunctionAwaitCaught
code-creation,Builtin,3,10418,0x561e6a1e9c80,2232,AsyncFunctionAwaitUncaught
code-creation,Builtin,3,10422,0x561e6a1ea540,122,AsyncFunctionAwaitRejectClosure
code-creation,Builtin,3,10426,0x561e6a1ea5c0,118,AsyncFunctionAwaitResolveClosure
code-creation,Builtin,3,10431,0x561e6a1ea640,360,AsyncFunctionPromiseCreate
code-creation,Builtin,3,10435,0x561e6a1ea7c0,158,AsyncFunctionPromiseRelease
code-creation,Builtin,3,10440,0x561e6a1ea860,12,BigIntConstructor
code-creation,Builtin,3,10444,0x561e6a1ea880,12,BigIntAsUintN
code-creation,Builtin,3,10448,0x561e6a1ea8a0,12,BigIntAsIntN
code-creation,Builtin,3,10451,0x561e6a1ea8c0,12,BigIntPrototypeToLocaleString
code-creation,Builtin,3,10456,0x561e6a1ea8e0,12,BigIntPrototypeToString
code-creation,Builtin,3,10460,0x561e6a1ea900,12,BigIntPrototypeValueOf
code-creation,Builtin,3,10464,0x561e6a1ea920,12,BooleanConstructor
code-creation,Builtin,3,10468,0x561e6a1ea940,190,BooleanPrototypeToString
code-creation,Builtin,3,10473,0x561e6a1eaa00,186,BooleanPrototypeValueOf
code-creation,Builtin,3,10477,0x561e6a1eaac0,12,CallSitePrototypeGetColumnNumber
code-creation,Builtin,3,10481,0x561e6a1eaae0,12,CallSitePrototypeGetEvalOrigin
code-creation,Builtin,3,10486,0x561e6a1eab00,12,CallSitePrototypeGetFileName
code-creation,Builtin,3,10490,0x561e6a1eab20,12,CallSitePrototypeGetFunction
code-creation,Builtin,3,10495,0x561e6a1eab40,12,CallSitePrototypeGetFunctionName
code-creation,Builtin,3,10499,0x561e6a1eab60,12,CallSitePrototypeGetLineNumber
code-creation,Builtin,3,10504,0x561e6a1eab80,12,CallSitePrototypeGetMethodName
code-creation,Builtin,3,10508,0x561e6a1eaba0,12,CallSitePrototypeGetPosition
code-creation,Builtin,3,10529,0x561e6a1eabc0,12,CallSitePrototypeGetScriptNameOrSourceURL
code-creation,Builtin,3,10535,0x561e6a1eabe0,12,CallSitePrototypeGetThis
code-creation,Builtin,3,10539,0x561e6a1eac00,12,CallSitePrototypeGetTypeName
code-creation,Builtin,3,10544,0x561e6a1eac20,12,CallSitePrototypeIsAsync
code-creation,Builtin,3,10548,0x561e6a1eac40,12,CallSitePrototypeIsConstructor
code-creation,Builtin,3,10557,0x561e6a1eac60,12,CallSitePrototypeIsEval
code-creation,Builtin,3,10561,0x561e6a1eac80,12,CallSitePrototypeIsNative
code-creation,Builtin,3,10565,0x561e6a1eaca0,12,CallSitePrototypeIsToplevel
code-creation,Builtin,3,10570,0x561e6a1eacc0,12,CallSitePrototypeToString
code-creation,Builtin,3,10574,0x561e6a1eace0,12,ConsoleDebug
code-creation,Builtin,3,10578,0x561e6a1ead00,12,ConsoleError
code-creation,Builtin,3,10582,0x561e6a1ead20,12,ConsoleInfo
code-creation,Builtin,3,10586,0x561e6a1ead40,12,ConsoleLog
code-creation,Builtin,3,10589,0x561e6a1ead60,12,ConsoleWarn
code-creation,Builtin,3,10593,0x561e6a1ead80,12,ConsoleDir
code-creation,Builtin,3,10597,0x561e6a1eada0,12,ConsoleDirXml
code-creation,Builtin,3,10601,0x561e6a1eadc0,12,ConsoleTable
code-creation,Builtin,3,10604,0x561e6a1eade0,12,ConsoleTrace
code-creation,Builtin,3,10608,0x561e6a1eae00,12,ConsoleGroup
code-creation,Builtin,3,10612,0x561e6a1eae20,12,ConsoleGroupCollapsed
code-creation,Builtin,3,10616,0x561e6a1eae40,12,ConsoleGroupEnd
code-creation,Builtin,3,10620,0x561e6a1eae60,12,ConsoleClear
code-creation,Builtin,3,10624,0x561e6a1eae80,12,ConsoleCount
code-creation,Builtin,3,10627,0x561e6a1eaea0,12,ConsoleCountReset
code-creation,Builtin,3,10631,0x561e6a1eaec0,12,ConsoleAssert
code-creation,Builtin,3,10635,0x561e6a1eaee0,400,FastConsoleAssert
code-creation,Builtin,3,10639,0x561e6a1eb080,12,ConsoleProfile
code-creation,Builtin,3,10643,0x561e6a1eb0a0,12,ConsoleProfileEnd
code-creation,Builtin,3,10647,0x561e6a1eb0c0,12,ConsoleTime
code-creation,Builtin,3,10651,0x561e6a1eb0e0,12,ConsoleTimeLog
code-creation,Builtin,3,10655,0x561e6a1eb100,12,ConsoleTimeEnd
code-creation,Builtin,3,10659,0x561e6a1eb120,12,ConsoleTimeStamp
code-creation,Builtin,3,10663,0x561e6a1eb140,12,ConsoleContext
code-creation,Builtin,3,10666,0x561e6a1eb160,12,DataViewConstructor
code-creation,Builtin,3,10671,0x561e6a1eb180,12,DateConstructor
code-creation,Builtin,3,10674,0x561e6a1eb1a0,210,DatePrototypeGetDate
code-creation,Builtin,3,10679,0x561e6a1eb280,210,DatePrototypeGetDay
code-creation,Builtin,3,10683,0x561e6a1eb360,210,DatePrototypeGetFullYear
code-creation,Builtin,3,10687,0x561e6a1eb440,210,DatePrototypeGetHours
code-creation,Builtin,3,10691,0x561e6a1eb520,186,DatePrototypeGetMilliseconds
code-creation,Builtin,3,10695,0x561e6a1eb5e0,210,DatePrototypeGetMinutes
code-creation,Builtin,3,10700,0x561e6a1eb6c0,210,DatePrototypeGetMonth
code-creation,Builtin,3,10704,0x561e6a1eb7a0,210,DatePrototypeGetSeconds
code-creation,Builtin,3,10708,0x561e6a1eb880,150,DatePrototypeGetTime
code-creation,Builtin,3,10712,0x561e6a1eb920,186,DatePrototypeGetTimezoneOffset
code-creation,Builtin,3,10717,0x561e6a1eb9e0,186,DatePrototypeGetUTCDate
code-creation,Builtin,3,10721,0x561e6a1ebaa0,186,DatePrototypeGetUTCDay
code-creation,Builtin,3,10725,0x561e6a1ebb60,186,DatePrototypeGetUTCFullYear
code-creation,Builtin,3,10729,0x561e6a1ebc20,186,DatePrototypeGetUTCHours
code-creation,Builtin,3,10734,0x561e6a1ebce0,186,DatePrototypeGetUTCMilliseconds
code-creation,Builtin,3,10738,0x561e6a1ebda0,186,DatePrototypeGetUTCMinutes
code-creation,Builtin,3,10742,0x561e6a1ebe60,186,DatePrototypeGetUTCMonth
code-creation,Builtin,3,10747,0x561e6a1ebf20,186,DatePrototypeGetUTCSeconds
code-creation,Builtin,3,10751,0x561e6a1ebfe0,150,DatePrototypeValueOf
code-creation,Builtin,3,10755,0x561e6a1ec080,480,DatePrototypeToPrimitive
code-creation,Builtin,3,10759,0x561e6a1ec280,12,DatePrototypeGetYear
code-creation,Builtin,3,10763,0x561e6a1ec2a0,12,DatePrototypeSetYear
code-creation,Builtin,3,10768,0x561e6a1ec2c0,12,DateNow
code-creation,Builtin,3,10771,0x561e6a1ec2e0,12,DateParse
code-creation,Builtin,3,10775,0x561e6a1ec300,12,DatePrototypeSetDate
code-creation,Builtin,3,10779,0x561e6a1ec320,12,DatePrototypeSetFullYear
code-creation,Builtin,3,10783,0x561e6a1ec340,12,DatePrototypeSetHours
code-creation,Builtin,3,10787,0x561e6a1ec360,12,DatePrototypeSetMilliseconds
code-creation,Builtin,3,10792,0x561e6a1ec380,12,DatePrototypeSetMinutes
code-creation,Builtin,3,10796,0x561e6a1ec3a0,12,DatePrototypeSetMonth
code-creation,Builtin,3,10804,0x561e6a1ec3c0,12,DatePrototypeSetSeconds
code-creation,Builtin,3,10808,0x561e6a1ec3e0,12,DatePrototypeSetTime
code-creation,Builtin,3,10812,0x561e6a1ec400,12,DatePrototypeSetUTCDate
code-creation,Builtin,3,10817,0x561e6a1ec420,12,DatePrototypeSetUTCFullYear
code-creation,Builtin,3,10821,0x561e6a1ec440,12,DatePrototypeSetUTCHours
code-creation,Builtin,3,10825,0x561e6a1ec460,12,DatePrototypeSetUTCMilliseconds
code-creation,Builtin,3,10830,0x561e6a1ec480,12,DatePrototypeSetUTCMinutes
code-creation,Builtin,3,10834,0x561e6a1ec4a0,12,DatePrototypeSetUTCMonth
code-creation,Builtin,3,10838,0x561e6a1ec4c0,12,DatePrototypeSetUTCSeconds
code-creation,Builtin,3,10843,0x561e6a1ec4e0,12,DatePrototypeToDateString
code-creation,Builtin,3,10847,0x561e6a1ec500,12,DatePrototypeToISOString
code-creation,Builtin,3,10851,0x561e6a1ec520,12,DatePrototypeToUTCString
code-creation,Builtin,3,10855,0x561e6a1ec540,12,DatePrototypeToString
code-creation,Builtin,3,10860,0x561e6a1ec560,12,DatePrototypeToTimeString
code-creation,Builtin,3,10864,0x561e6a1ec580,12,DatePrototypeToJson
code-creation,Builtin,3,10868,0x561e6a1ec5a0,12,DateUTC
code-creation,Builtin,3,10871,0x561e6a1ec5c0,12,ErrorConstructor
code-creation,Builtin,3,10875,0x561e6a1ec5e0,12,ErrorCaptureStackTrace
code-creation,Builtin,3,10880,0x561e6a1ec600,12,ErrorPrototypeToString
code-creation,Builtin,3,10884,0x561e6a1ec620,12,MakeError
code-creation,Builtin,3,10887,0x561e6a1ec640,12,MakeRangeError
code-creation,Builtin,3,10891,0x561e6a1ec660,12,MakeSyntaxError
code-creation,Builtin,3,10895,0x561e6a1ec680,12,MakeTypeError
code-creation,Builtin,3,10899,0x561e6a1ec6a0,12,MakeURIError
code-creation,Builtin,3,10903,0x561e6a1ec6c0,12,FunctionConstructor
code-creation,Builtin,3,10907,0x561e6a1ec6e0,64,FunctionPrototypeApply
code-creation,Builtin,3,10911,0x561e6a1ec740,12,FunctionPrototypeBind
code-creation,Builtin,3,10915,0x561e6a1ec760,980,FastFunctionPrototypeBind
code-creation,Builtin,3,10919,0x561e6a1ecb40,47,FunctionPrototypeCall
code-creation,Builtin,3,10924,0x561e6a1ecb80,417,FunctionPrototypeHasInstance
code-creation,Builtin,3,10928,0x561e6a1ecd40,12,FunctionPrototypeToString
code-creation,Builtin,3,10932,0x561e6a1ecd60,223,CreateIterResultObject
code-creation,Builtin,3,10936,0x561e6a1ece40,828,CreateGeneratorObject
code-creation,Builtin,3,10941,0x561e6a1ed180,12,GeneratorFunctionConstructor
code-creation,Builtin,3,10945,0x561e6a1ed1a0,556,GeneratorPrototypeNext
code-creation,Builtin,3,10949,0x561e6a1ed3e0,560,GeneratorPrototypeReturn
code-creation,Builtin,3,10953,0x561e6a1ed620,568,GeneratorPrototypeThrow
code-creation,Builtin,3,10958,0x561e6a1ed860,12,AsyncFunctionConstructor
code-creation,Builtin,3,10962,0x561e6a1ed880,12,GlobalDecodeURI
code-creation,Builtin,3,10966,0x561e6a1ed8a0,12,GlobalDecodeURIComponent
code-creation,Builtin,3,10970,0x561e6a1ed8c0,12,GlobalEncodeURI
code-creation,Builtin,3,10974,0x561e6a1ed8e0,12,GlobalEncodeURIComponent
code-creation,Builtin,3,10978,0x561e6a1ed900,12,GlobalEscape
code-creation,Builtin,3,10982,0x561e6a1ed920,12,GlobalUnescape
code-creation,Builtin,3,10986,0x561e6a1ed940,12,GlobalEval
code-creation,Builtin,3,10990,0x561e6a1ed960,139,GlobalIsFinite
code-creation,Builtin,3,10993,0x561e6a1eda00,131,GlobalIsNaN
code-creation,Builtin,3,10997,0x561e6a1edaa0,12,JsonParse
code-creation,Builtin,3,11001,0x561e6a1edac0,12,JsonStringify
code-creation,Builtin,3,11005,0x561e6a1edae0,3255,LoadIC
code-creation,Builtin,3,11008,0x561e6a1ee7a0,3063,LoadIC_Megamorphic
code-creation,Builtin,3,11012,0x561e6a1ef3a0,3123,LoadIC_Noninlined
code-creation,Builtin,3,11016,0x561e6a1effe0,32,LoadICTrampoline
code-creation,Builtin,3,11020,0x561e6a1f0020,32,LoadICTrampoline_Megamorphic
code-creation,Builtin,3,11024,0x561e6a1f0060,6056,KeyedLoadIC
code-creation,Builtin,3,11028,0x561e6a1f1820,11648,KeyedLoadIC_Megamorphic
code-creation,Builtin,3,11032,0x561e6a1f45c0,32,KeyedLoadICTrampoline
code-creation,Builtin,3,11037,0x561e6a1f4600,32,KeyedLoadICTrampoline_Megamorphic
code-creation,Builtin,3,11041,0x561e6a1f4640,5644,StoreGlobalIC
code-creation,Builtin,3,11048,0x561e6a1f5c60,32,StoreGlobalICTrampoline
code-creation,Builtin,3,11052,0x561e6a1f5ca0,6708,StoreIC
code-creation,Builtin,3,11055,0x561e6a1f76e0,32,StoreICTrampoline
code-creation,Builtin,3,11059,0x561e6a1f7720,7368,KeyedStoreIC
code-creation,Builtin,3,11063,0x561e6a1f9400,32,KeyedStoreICTrampoline
code-creation,Builtin,3,11067,0x561e6a1f9440,616,StoreInArrayLiteralIC
code-creation,Builtin,3,11072,0x561e6a1f96c0,2195,LoadGlobalIC
code-creation,Builtin,3,11075,0x561e6a1f9f60,2183,LoadGlobalICInsideTypeof
code-creation,Builtin,3,11080,0x561e6a1fa800,32,LoadGlobalICTrampoline
code-creation,Builtin,3,11084,0x561e6a1fa840,32,LoadGlobalICInsideTypeofTrampoline
code-creation,Builtin,3,11088,0x561e6a1fa880,2024,CloneObjectIC
code-creation,Builtin,3,11092,0x561e6a1fb080,5986,CloneObjectIC_Slow
code-creation,Builtin,3,11096,0x561e6a1fc800,2368,IterableToList
code-creation,Builtin,3,11100,0x561e6a1fd160,335,IterableToListWithSymbolLookup
code-creation,Builtin,3,11105,0x561e6a1fd2c0,208,IterableToListMayPreserveHoles
code-creation,Builtin,3,11109,0x561e6a1fd3a0,1038,FindOrderedHashMapEntry
code-creation,Builtin,3,11113,0x561e6a1fd7c0,5196,MapConstructor
code-creation,Builtin,3,11117,0x561e6a1fec20,1808,MapPrototypeSet
code-creation,Builtin,3,11121,0x561e6a1ff340,1504,MapPrototypeDelete
code-creation,Builtin,3,11125,0x561e6a1ff940,221,MapPrototypeGet
code-creation,Builtin,3,11129,0x561e6a1ffa20,205,MapPrototypeHas
code-creation,Builtin,3,11133,0x561e6a1ffb00,12,MapPrototypeClear
code-creation,Builtin,3,11137,0x561e6a1ffb20,317,MapPrototypeEntries
code-creation,Builtin,3,11141,0x561e6a1ffc60,170,MapPrototypeGetSize
code-creation,Builtin,3,11145,0x561e6a1ffd20,568,MapPrototypeForEach
code-creation,Builtin,3,11149,0x561e6a1fff60,317,MapPrototypeKeys
code-creation,Builtin,3,11153,0x561e6a2000a0,317,MapPrototypeValues
code-creation,Builtin,3,11157,0x561e6a2001e0,1080,MapIteratorPrototypeNext
code-creation,Builtin,3,11161,0x561e6a200620,289,MathAbs
code-creation,Builtin,3,11165,0x561e6a200760,297,MathAcos
code-creation,Builtin,3,11169,0x561e6a2008a0,297,MathAcosh
code-creation,Builtin,3,11172,0x561e6a2009e0,297,MathAsin
code-creation,Builtin,3,11176,0x561e6a200b20,297,MathAsinh
code-creation,Builtin,3,11180,0x561e6a200c60,297,MathAtan
code-creation,Builtin,3,11183,0x561e6a200da0,297,MathAtanh
code-creation,Builtin,3,11187,0x561e6a200ee0,384,MathAtan2
code-creation,Builtin,3,11191,0x561e6a201080,297,MathCbrt
code-creation,Builtin,3,11194,0x561e6a2011c0,505,MathCeil
code-creation,Builtin,3,11198,0x561e6a2013c0,175,MathClz32
code-creation,Builtin,3,11201,0x561e6a201480,297,MathCos
code-creation,Builtin,3,11205,0x561e6a2015c0,297,MathCosh
code-creation,Builtin,3,11208,0x561e6a201700,297,MathExp
code-creation,Builtin,3,11212,0x561e6a201840,297,MathExpm1
code-creation,Builtin,3,11216,0x561e6a201980,505,MathFloor
code-creation,Builtin,3,11219,0x561e6a201b80,249,MathFround
code-creation,Builtin,3,11223,0x561e6a201c80,12,MathHypot
code-creation,Builtin,3,11227,0x561e6a201ca0,319,MathImul
code-creation,Builtin,3,11230,0x561e6a201de0,297,MathLog
code-creation,Builtin,3,11234,0x561e6a201f20,297,MathLog1p
code-creation,Builtin,3,11237,0x561e6a202060,297,MathLog10
code-creation,Builtin,3,11241,0x561e6a2021a0,297,MathLog2
code-creation,Builtin,3,11245,0x561e6a2022e0,484,MathMax
code-creation,Builtin,3,11248,0x561e6a2024e0,496,MathMin
code-creation,Builtin,3,11252,0x561e6a2026e0,400,MathPow
code-creation,Builtin,3,11255,0x561e6a202880,370,MathRandom
code-creation,Builtin,3,11259,0x561e6a202a00,569,MathRound
code-creation,Builtin,3,11263,0x561e6a202c40,345,MathSign
